pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79,pc80,pc81,pc82,pc83,pc84,pc85,pc86,pc87,pc88,pc89,pc90,pc91,pc92,pc93,pc94,pc95,pc96,pc97,pc98,pc99,pc100,pc101,pc102,pc103,pc104,pc105,pc106,pc107,pc108,pc109,pc110,pc111,pc112,pc113,pc114,pc115,pc116,pc117,pc118,pc119,pc120,pc121,pc122,pc123,pc124,pc125,pc126,pc127,pc128,pc129,pc130,pc131,pc132,pc133,pc134,pc135,pc136,pc137,pc138,pc139,pc140,pc141,pc142,pc143,pc144,pc145,pc146,pc147,pc148,pc149,pc150,pc151,pc152,pc153,pc154,pc155,pc156,pc157,pc158,pc159,target
-23.619137,83.29059,-5.3252487,31.615833,-11.233018,-17.190495,2.9957325,-26.469933,-1.5693263,-13.137084,10.31074,-12.035225,4.231284,-1.6848043,5.2485113,4.689826,0.8328875,-11.188459,-24.020334,1.9728662,6.6819577,1.2532643,-4.430971,1.2833906,7.665192,-6.196792,-5.2777963,2.698408,-3.6481361,4.4237885,5.549544,-3.9729025,13.030586,-7.665282,-11.79336,7.510276,4.3469586,1.8625957,4.6147175,-5.8504443,7.1562257,5.026233,12.232974,11.193107,13.384687,-7.6799564,6.297317,2.5685909,-0.5381172,-1.7388905,5.561311,-5.9611835,4.916513,4.715144,-0.31912717,-1.8559915,16.574589,-5.1754336,-9.785114,-7.6447277,-3.3966985,-4.6939344,4.4300327,0.14189282,-7.878236,7.432733,6.769197,-3.7167053,8.784633,-4.683611,-2.0031607,-2.1608355,0.86775005,6.6332006,0.11588113,-2.2936325,-3.8600914,-0.77612764,-1.0794753,3.3515332,-1.7119538,-0.863167,-6.071137,1.7633976,-2.325768,2.4364517,1.8753461,6.04014,-1.3001509,-1.9988891,1.8342271,-4.6158776,-2.6268387,0.6043018,-1.7034028,-0.61846626,-3.1016915,2.2970061,-1.0298327,-0.97590196,-1.9482974,4.8526945,-0.4549291,-0.8993655,-0.6479635,0.06219615,-2.7521276,1.6669207,-1.9728681,-5.2523565,-6.3287725,3.1965444,-0.019280016,-2.5443702,-1.3736401,4.2577815,3.4015303,1.1316173,-0.7437789,-0.8973057,2.007088,-0.42728522,2.5775616,-3.4188242,1.5417346,1.0758762,-2.355492,3.8950462,7.1997952,-1.9728991,-3.9628856,1.6580997,-1.7438177,-0.15995538,-0.8699062,3.0336423,2.905372,-0.46730456,-0.4923827,-4.8879037,-1.605747,1.0930809,2.6525478,-1.9658332,0.42967135,-1.8740399,-1.5380352,0.42389032,0.42963123,-1.2066929,-3.581708,0.7645467,3.870981,1.9878169,-3.4281597,0.925023,-1.6537603,-1.8558784,-2.8488235,-0.20571369,middle_aged
43.218494,-1.4464301,-12.262554,61.090935,-41.5107,10.232622,10.116066,-15.866304,-1.9774019,-21.985907,-3.4458957,16.459728,10.743323,-3.4388502,-19.762571,4.7786446,3.4613128,-0.86588734,1.4447514,-7.9666276,-9.191207,-4.810885,10.060374,-13.127284,-4.026519,-2.099622,-2.936421,9.179754,-7.7771144,-6.4242706,-3.6403055,-0.891811,-14.943238,2.7674503,-1.3556216,4.590309,-6.664704,-1.9232347,6.0364532,-0.24401857,4.0167174,3.0589786,-1.1861186,-3.8196673,-7.7520885,-1.4641373,-6.394473,-2.2981386,0.35052145,2.8393018,-0.7342364,-4.7586436,-7.3717685,-2.9731047,1.098696,3.9892437,2.631669,2.5356727,-0.4596704,-0.41098678,-1.2538692,-3.6959424,-0.054937873,1.9833624,-1.7596114,-4.033219,-0.34781286,2.5245264,0.27556,0.107518435,0.23505124,-2.4226763,1.0424939,-3.3950365,1.8822604,-4.3651752,-7.01547,-0.6749901,-2.2225296,3.7072914,0.97259957,0.33841833,2.0793705,2.3387728,-4.4954424,-3.3624861,-0.44822097,-2.190932,-1.0529587,-0.55671024,0.16468282,-0.44512868,0.7235194,0.6766847,-2.538511,-2.2479107,-0.39269426,0.24780272,-1.8300749,0.4018105,-2.796004,-2.1597703,3.1881008,0.50962204,-4.8586197,-1.8031765,-0.8277086,1.6682738,-1.908825,1.8096845,-1.1765306,1.8382211,1.9515889,-1.3693047,-1.7981063,0.008399896,-2.8811255,-1.9646624,1.4050074,-0.40126276,0.78962785,-3.8887239,-2.4415205,0.5854838,-0.3217682,1.5497139,-2.4683123,3.4177966,-3.819341,1.6310213,-2.0783906,1.4625384,1.2795835,-2.2323117,2.9082446,-2.2909324,1.12563,-3.1408248,-0.7563315,-0.11987114,-0.030241799,0.41254845,2.6244977,1.7927449,1.1159867,1.2010673,-3.3990555,-3.4741848,-2.0626445,-1.0148996,0.9529115,-2.8957317,1.6850216,1.2707665,2.8413062,-0.70295453,-2.6907814,0.02291476,1.5427984,-1.161999,senior
33.673206,23.185059,-58.83534,19.56866,-6.9452906,3.297154,19.5779,0.11910437,2.5869117,-14.686736,2.1066735,-7.690011,-4.263453,-9.0660305,11.55682,7.604022,1.8815075,6.4373665,-6.1431127,18.75292,0.45423514,-0.71915394,-7.262259,8.695826,-0.9261792,-2.8159387,-2.286424,3.1922274,6.004673,-8.988461,1.3097618,3.704436,2.6309142,11.211452,4.038945,-2.739764,-3.536615,5.4962373,3.7226877,0.0032558877,-1.9365387,-0.20502739,-2.7306945,2.91286,-6.3378453,4.914335,1.4360888,1.4228379,-1.9319539,-2.5250714,3.601562,-1.7644037,1.2285929,-0.51160777,-10.061286,2.8137333,4.372174,-4.0435452,7.256552,-3.6449814,-1.873803,-0.23350675,-4.262267,-5.4449706,7.497611,-1.454609,-1.9653429,-3.5009623,1.9933032,0.46746996,1.1876101,-0.95219475,1.1475375,-0.28034827,1.0215786,-2.332754,2.2867053,-1.8009416,1.0086799,0.329325,-1.3137791,-3.4504483,7.202498,0.6339311,1.9012944,-0.83055884,-2.0978692,4.514871,0.9184915,0.78855366,-2.0327055,-6.232963,3.029869,0.9273816,0.17458808,-0.19377911,3.9735413,1.4733092,-2.030901,1.4126492,2.521697,0.86376417,-3.5051525,-1.359841,-0.90830684,-1.5176585,-0.88882047,-4.218002,1.4258271,-0.90847546,1.0892236,-0.52902913,-2.6299453,0.038210586,-0.091768324,-0.9803015,-3.2988398,1.7902943,2.8946474,0.10424833,-0.04569889,-1.1532786,1.3560904,0.16199674,1.2021863,1.4464525,-0.3461405,6.089043,1.5699861,0.9277845,1.9455597,-1.9649614,-0.014755284,-4.2255335,2.7933304,0.68811786,-1.8300802,-1.4362606,-4.382778,1.3858234,-0.42201114,1.6778343,-2.0608935,2.997397,2.5905962,-0.5515891,0.39134848,-0.2905424,-0.16876812,0.827701,-0.4990948,-1.3452889,4.124375,-2.1604166,6.275637,0.8906019,-0.8502121,-3.1171207,-1.1570156,-2.199732,elderly
-23.575836,35.679115,12.26472,53.291214,-18.117691,-26.653206,-35.838078,-14.119308,39.991817,21.406845,-31.49577,34.073727,-17.530962,-1.2763503,2.3164096,-9.538152,36.12496,-16.49494,11.167134,11.514244,-8.615524,-6.551677,-0.66867524,-8.900032,4.936232,-8.366981,-11.674905,15.966117,-8.220853,9.917622,21.056845,5.0386147,-6.844728,-2.6521244,-4.8396144,-2.9083025,-1.1268792,-3.6639338,2.6146271,6.6789002,5.3467407,-2.1314297,11.245097,4.8280025,-14.97824,4.8572674,-3.3759222,5.3300962,-0.83077496,0.61994153,6.7894,1.4025964,-10.353535,-1.7487063,4.048793,2.4451418,-12.546843,9.41726,8.018966,-3.4865692,0.6983669,-9.839571,-3.415822,2.2329767,-1.616936,-5.7434497,-3.087708,-0.3090938,-1.0236114,-4.1764812,-10.784483,-8.308843,-5.3132977,-0.5238423,5.509591,4.7004957,3.8663006,-10.102126,-1.3541754,5.4110346,0.032389376,-7.679203,-0.8262542,5.1984453,-6.017151,-0.804801,-1.6166232,-1.2206634,-1.9328213,0.15153854,-4.6303964,-1.078844,4.856425,2.6994066,-1.7578125,-2.1035151,-5.2220674,-0.6350235,5.183077,1.5484113,-1.0121893,0.5137254,-4.004281,3.4736254,-6.802818,3.9421852,-0.41787848,-6.084966,-2.8792357,0.9620685,0.91718996,-1.6131734,-2.4882026,-0.6356473,2.6192791,0.57254535,0.5702137,-0.71000516,-8.452192,-1.7666132,-0.45517895,-1.8433462,-1.6300443,-3.5229902,1.9405092,2.6109753,3.7276213,4.6577573,1.2524648,-2.0336425,-4.140223,-2.0447986,3.4319005,4.2421584,-2.8503344,-3.7765932,3.4030576,9.292043,-0.6617334,0.2200613,-2.617314,-0.2757361,0.51489043,-6.432276,-0.20901705,-0.4928501,6.539413,-0.5397845,-0.8640688,2.6356637,2.1139152,5.7258806,1.8558156,-1.85443,-3.5729845,1.6247399,-1.983508,1.2237005,0.6784143,-0.6735215,teen
27.636671,31.692093,10.7638855,-49.5786,40.282684,7.6521616,20.088406,29.304638,36.882614,-3.1410549,33.691288,-23.681828,21.947605,-26.7869,12.35967,16.977571,11.790676,10.9637575,-4.413941,1.9503026,2.3481355,-10.503728,11.8198395,-1.2487427,4.8217583,7.7202525,5.5322914,9.123501,17.567509,14.687887,3.694767,-17.436314,0.9910422,4.5896945,13.661552,1.7517817,-8.86379,13.905423,6.088444,-3.6249123,-8.154128,-10.14328,4.1495423,-4.515475,6.6883025,-1.3322296,4.161943,1.1207834,-7.856945,-6.939469,6.8929877,3.7527752,11.559959,-0.68022305,-0.25943038,-5.5008717,12.204074,1.5790536,-3.3514113,8.080624,5.055596,3.522822,-5.2166986,4.7651033,5.2514153,3.7880058,0.77559686,1.9202976,-0.08750867,-0.53108793,6.9786043,8.334103,6.2772527,0.28265736,-7.686775,-2.5176158,-5.8862534,-1.4513377,-3.6882756,-9.1218605,4.6996436,-5.687712,2.9751577,12.865615,10.711082,-6.044398,-0.27832377,2.6761913,-0.25076845,-5.6240454,6.7191896,-5.6917543,3.6526732,-9.04572,-5.2323728,-0.5674628,1.8392842,5.999383,3.43756,-1.5794717,-7.182935,4.8291554,-2.551581,-2.745064,2.4025915,-0.67083573,-0.5639654,-2.4791865,-3.9981933,7.114639,6.6976056,1.2606943,4.720802,0.30633786,4.0999646,-3.6266062,-3.8171718,3.679817,1.0377028,4.2116084,-1.5147779,3.164724,3.518178,0.26210254,-1.276897,4.5586786,5.349155,5.4521346,2.8135092,10.410984,2.7959507,-0.95055515,-4.041426,1.8972094,0.016045624,2.5219843,-2.2053597,-1.7694443,-2.6005287,2.6086607,0.6922982,-5.2727838,-0.57265276,2.3331404,-3.2665095,-0.5818531,1.0831013,-2.0635471,-0.67875475,0.9611201,-4.0426307,4.2422795,1.3118395,0.13551298,-0.15685943,-1.1256074,-2.9123552,-1.8503067,-1.9659191,-2.1432395,young_adult
-48.572918,-44.32467,-26.419172,46.862072,19.944836,-45.815235,6.335043,23.681427,-22.550854,19.481539,-13.767813,10.924877,-6.3536654,25.27263,19.58824,13.843479,8.304845,-24.121145,1.8868989,8.061238,-4.350739,-11.058656,4.637536,14.731376,19.344082,21.488014,24.564318,9.4328785,5.456566,-3.912739,3.9568925,5.2699013,10.927282,-9.218757,-8.922796,11.220909,8.574679,10.814325,-10.045046,-1.8677948,-4.71295,-7.85889,2.8155463,3.8955922,10.064827,-8.353423,0.44772387,-7.2140484,9.593465,1.1908131,-2.2867155,-9.505524,1.3477876,2.5719059,2.743099,-4.7734036,7.8843517,10.38656,-5.6982155,-8.927182,-6.1941156,-5.979885,1.5183023,-0.82039785,-0.5337127,-5.786381,4.391761,-1.2276919,-5.556298,0.27387667,4.513911,4.012754,4.4642797,2.5069714,-9.095446,6.902964,1.7534341,10.579358,2.6291573,-1.341986,-5.2665844,-1.7132652,-3.676079,-4.3855343,-2.0829248,8.152222,-0.42084193,3.8260894,1.9280884,-1.8918473,-6.1716466,-1.3038578,1.9313719,1.1106352,-3.7463825,-5.118409,2.4208517,-1.2892566,-0.89589304,5.191852,-3.9642196,0.65665704,-3.0121918,0.45379978,-2.4645252,3.777223,5.3704033,-4.5136356,-3.7462945,6.5228577,-4.8698306,-2.554227,0.04126107,-2.1729221,-3.4721003,2.4358246,0.120190576,1.2538738,-4.9891043,0.34781024,-0.3846431,-2.7396195,0.58444726,-2.4779887,-1.4612623,-1.2204342,-7.4112034,2.2570035,-6.43496,2.265131,-3.2331917,-6.1112814,-2.1619735,7.5183434,3.2463465,1.6186072,-0.10434304,1.9745121,3.2684522,-0.57407314,-4.08598,-0.040368874,-3.3204706,0.08034378,0.22798896,-3.2091577,1.8507947,-6.6016917,-1.2619455,-9.37234,-3.1136873,3.1447978,1.7727506,-1.9750042,5.3147993,-1.6386727,-0.18572253,-3.0761778,-1.6559364,-1.9890205,elderly
79.24303,12.990467,-13.285654,16.500168,-8.330269,-6.3470864,4.0715036,-29.001322,-11.686158,-0.93881243,9.334864,7.7052755,-18.530268,-2.7122145,8.624248,6.416441,-2.8470383,-3.1065524,-12.299906,4.039393,-2.4534938,-10.375137,-4.1607366,-10.097088,10.3132715,-14.665532,8.076699,7.409667,1.3354331,10.134643,0.59424883,-1.8525606,-7.5751114,-11.134652,-0.70656323,3.2026696,5.3090954,-8.0344,3.2335513,-8.502165,2.314828,0.6632883,-1.8511088,-6.910445,-3.198249,1.42532,-2.05281,-2.2397254,-4.706044,-2.1101584,6.915605,4.3507023,3.3266587,-0.6729379,-6.108082,0.8171292,3.1019523,-8.112482,-1.2142336,-9.16894,-0.4677502,-6.6946626,-2.5465658,-1.5100745,-3.4939125,-2.366138,-4.795823,-2.5576036,3.8690124,-4.255793,-7.160298,-2.8126636,11.247587,-4.4142766,5.7535076,-4.464603,-1.6850171,-0.061488394,0.80584866,-6.320809,-9.124628,0.37340227,-3.1492898,-5.441582,0.8874327,-0.21004115,-4.285145,-1.5617975,4.8759103,-3.8322625,1.8924254,-0.24340491,-0.91796976,-0.68944633,-2.764766,-1.3731488,3.7827125,1.0775791,1.865409,-0.91100574,1.7005203,-1.6524855,2.9630747,0.7464872,-0.8552582,0.16372724,-2.7168412,3.9018881,1.2448177,-5.9981923,4.0240927,-1.2727195,-3.2464693,0.802699,-2.1943128,1.5205191,-4.203194,-0.90543926,1.7652551,0.14477447,1.805839,-1.8152523,0.974567,-2.1827877,0.59379673,0.8154928,0.52432644,-0.4085103,-0.3858046,-1.1776786,-3.323308,1.8424006,2.0083153,1.2060671,-3.6100876,-3.2322705,4.126866,0.08305055,-3.2278883,-0.72848636,1.5005686,0.5027996,0.09310563,4.378105,-0.91115284,1.6777005,-3.2378037,2.439007,4.860215,-2.2111459,0.9382751,-5.0219884,-0.01187529,0.37716457,1.9530073,1.0292138,-0.48548123,1.1784642,-2.6058357,-3.9398348,young_adult
73.92324,3.1937456,-61.986774,9.418769,8.054181,13.028707,31.191797,3.8604693,6.428227,-10.895366,0.41114983,-3.0665817,-10.840981,-0.81210136,-14.417706,-1.377378,-6.9076405,-1.1776751,-6.6422,16.28736,3.321692,-2.7222643,13.647879,-6.1046476,1.8236899,7.7334933,-13.180877,-4.577284,-10.77974,-2.4640987,2.3235092,1.5892287,-14.143028,-6.2211246,3.5176752,1.8615736,7.526456,-3.9432204,2.3485801,7.055031,10.0913,11.738781,7.481584,4.5558906,4.397216,3.4180608,-0.37263787,3.5519493,-2.6285803,2.8107965,-2.3104968,6.099173,-0.39320734,4.0505676,5.5094185,0.23025818,1.3076409,4.718999,7.862105,3.4116364,-8.322831,-1.0842087,1.7259631,2.8285353,-4.8682303,-9.935205,-2.2084963,-0.17579716,0.27944815,3.2970858,-0.8018345,-0.6651918,3.0339732,3.7267456,1.939126,3.1351945,-3.0710206,-3.047624,-6.522864,-7.5112185,1.9547683,-1.218656,4.1101837,-1.0359544,5.8368435,1.1229453,1.3044336,-2.5033643,-3.0285246,0.100983895,4.428843,-4.3189263,-0.9855565,-4.701325,-1.1232313,-5.222571,1.6764102,-0.5673786,1.4588573,-2.8076782,-1.9611088,4.1767035,0.8197798,2.603631,0.3038969,0.4770962,-3.0961154,-1.7932187,-0.016348608,2.6794662,4.4585047,-1.6142013,5.576079,3.2576556,-2.38475,4.6368136,-3.523793,0.6079668,1.7501568,-0.042604268,3.2181163,-4.3950353,-3.5252864,3.0344257,4.4347425,4.155372,0.9370839,-0.49453133,-2.9304843,1.8102909,3.0505316,-2.765848,-4.010661,-0.49238357,-1.9200878,1.7093935,-0.24467619,1.6583155,0.7492667,0.5887881,1.1218528,6.2464776,1.4304492,-3.3355947,-1.1562998,-5.964931,0.42241192,-3.75105,-2.5509086,0.5028258,-2.7882714,-2.4898927,3.8504226,2.717353,1.6600829,-1.6292657,-1.9161254,2.5033972,0.062081795,0.9970414,teen
124.60417,-10.544411,4.6076107,-9.77335,6.954721,-3.5618985,-19.985857,-1.1674806,0.8696155,-3.8542812,-3.198362,-15.140758,-6.057017,0.94443953,-18.83581,2.14515,0.6413974,-2.7217271,1.1981684,3.2994084,-5.6011505,-2.6962512,-5.563822,-13.167765,5.4830713,-2.9733999,-1.6461091,5.1277986,0.8995403,3.7048526,-1.4331121,1.8567672,3.529093,-8.181056,-7.3657923,10.05379,-7.5187883,4.0918136,-7.754153,-2.1836693,-2.1503751,1.853829,2.7085223,-1.6816034,1.159788,-3.2337058,-1.0708337,-4.0748343,1.3999317,4.8451357,-1.7350613,2.5187101,-2.4369154,-1.7636685,0.9435316,4.646415,2.491791,-2.115944,1.3179771,1.9009774,6.5510106,-3.3509758,-1.6040734,-2.7848773,-2.329067,0.49461564,-2.2097507,-2.1720254,-0.5113124,0.29641065,3.3292117,0.50952506,-0.17323257,-1.8875446,-2.1153476,-2.9951017,3.0815525,1.2390745,-3.8974774,2.2753584,-0.51325035,-1.1353548,-0.36371216,-0.99853235,-0.11294861,-1.415729,-3.3457265,0.07930093,-1.2031287,-1.932685,1.4922259,1.175863,-0.6990391,0.13895704,3.219853,-0.7158783,-1.7310905,-6.846344,1.8469441,-1.9724048,3.088147,-1.8402274,0.8816092,0.690073,-0.40913844,-3.3486564,-1.7499359,-1.1317022,-2.3867538,1.0059804,0.7199064,-0.73575425,0.8422397,-0.3086548,2.2933092,-3.2944515,1.7875757,1.5590175,-1.170438,2.6593506,1.6500778,-2.1957872,-0.18589804,1.6703404,-0.1945707,2.4985585,0.78258306,0.8964393,0.3693401,0.9520823,1.6905432,1.5399768,-0.24826479,-1.5087248,1.5849856,1.5178775,0.95135456,3.0670207,0.19405212,-1.7397687,0.46368188,0.1572211,-0.49065664,-1.2689847,-3.6950727,3.2599893,-2.5403047,-1.026134,0.3223497,-0.8294727,0.1888471,0.005051171,-0.4898105,0.2540691,0.34739512,-0.6990062,2.612118,-0.74644285,-0.6003119,-0.47681645,infant
92.46438,10.887136,-25.671677,29.443605,-34.594822,17.31142,-11.156322,-8.934177,1.7386028,24.45982,1.8785937,-18.685314,-3.739337,3.3324745,-8.185499,-9.061588,-10.226996,-2.1220934,-7.293801,2.6157143,-0.6389467,-2.551338,-2.0486968,3.6523845,-3.9780753,0.9994476,-6.5880065,8.535815,0.794695,4.3302803,-11.64068,-1.4925137,-8.572028,2.5624545,-6.047144,-0.25403568,6.2623987,6.035824,-1.7805312,-1.9172969,2.1075628,-5.583145,-1.7479844,-2.2087884,1.9548653,-2.1547759,-4.041298,-2.8281558,1.6279728,2.0731359,-2.8902953,-3.689276,1.2559643,-1.3524806,2.926318,2.0652661,3.1871932,-2.1529872,1.8816789,-4.7205534,2.028796,2.8909009,-0.11811065,-0.91495395,3.3719215,-1.1264126,5.263621,-1.6192095,-0.89063376,3.2318664,1.5016373,3.7668724,-2.0602007,-1.1619015,-0.684946,-0.6676519,-2.825853,-3.1855059,-2.3433335,3.6064856,-1.7375954,-3.8640492,2.0189476,6.3887405,0.1597244,2.1306984,-2.3618655,1.833309,-0.3193871,-2.4791982,3.0216162,-2.4338722,-2.3218436,-0.4547169,-0.49923164,1.7291268,0.8363891,0.3194103,-1.5953248,1.554254,1.2774495,1.0423234,4.674036,0.12518491,0.41528204,-3.3588338,2.0216372,1.9042531,-2.8880124,2.8147864,2.0783672,-0.64437485,-0.7306615,2.2515357,2.1175725,-0.8809944,2.2760875,1.3039652,-1.0207032,-2.9734395,-0.57448536,-1.6937093,-0.28140786,3.2047935,-1.6886022,0.28015664,-2.0779455,-2.9989178,-0.6071734,2.082213,-1.3194426,1.7563494,1.1673801,1.2750468,-0.016045941,-0.31744897,1.1180254,-0.62791795,2.7536695,0.6471843,-2.2818,-2.031585,1.9820052,-1.268186,-1.0561669,-0.5964577,2.090405,-3.8853352,-0.29318696,-2.4319494,-0.25150082,1.0721818,1.0935909,4.0934763,-1.0643767,0.13110964,-0.45893404,1.9847444,0.35835502,-2.3642428,infant
109.429886,-13.788253,57.569386,19.41099,4.068717,16.207321,-6.513076,-33.880272,-1.5766989,-11.511247,-11.171761,16.83475,3.370745,0.6608967,-0.7682303,14.46143,5.705814,-3.3171153,1.2769672,-7.4749465,-1.5039343,5.712099,11.97238,-3.4976232,-4.5839667,1.1408266,-1.5225745,-0.7620503,1.396944,-7.0651226,-8.9785185,2.9540882,-0.33852196,-0.46542302,-8.727113,0.1768028,10.727146,0.7120781,0.12887107,0.6731746,7.394794,-2.6211517,2.9851003,-5.70271,-5.0479913,0.44286314,0.6072587,-2.1400707,5.955466,4.86266,-5.506517,-3.5954788,4.4338913,3.6244621,3.0644932,-1.5206183,-1.8290712,3.5963297,-4.621575,-5.0640144,2.3789725,5.141735,5.6337795,1.5388383,-3.2640073,-0.0040596477,-2.2081027,4.030768,5.0915256,-0.43133485,-3.6442063,-0.45941254,-2.3116968,-1.1083491,3.2851307,1.2143104,-1.6171867,-4.3462377,-3.4546785,4.259313,-3.5685997,-7.56838,0.8237172,1.7755746,3.3248353,1.3712488,-3.1429217,-0.81050706,-0.8159102,0.57376486,-0.55631864,4.3077064,-3.1944034,1.7914417,-2.4394784,-0.37376258,1.2305324,2.8672597,0.5771763,4.5440793,-0.5614376,6.0915947,0.63359165,-8.213981,-1.0974685,1.802972,0.58837414,-0.10150749,0.80203503,-1.7699947,0.31387186,2.397321,1.0815021,1.4644816,3.6494708,0.22372855,-0.5583289,1.8687856,-0.76682764,2.0438852,-1.3747212,3.8487966,-0.27039632,-0.19001362,-1.3528472,1.2566727,0.9087796,2.2021523,0.637482,0.7223017,-3.8342102,-0.9986015,-0.9512859,0.40954655,0.39470062,2.256249,-0.14622578,0.5692203,-4.6470275,-3.9600272,-0.25358057,0.2883108,2.67611,0.65136594,-2.1427975,1.8975731,0.47713706,1.7290616,-0.74136525,-2.3616452,1.8914661,-0.8612377,0.39093342,-1.0512615,-1.1299058,-1.7308465,1.895938,1.0839496,0.9390554,0.39398557,elderly
47.26239,26.721743,-46.00045,11.54603,11.27824,15.602686,10.596413,-1.4222847,-8.359854,-6.2313056,-3.480457,10.990915,-6.081861,-0.64082736,-16.426952,6.1374187,-3.057517,3.8557224,-3.611157,-13.081565,8.8412895,-11.319977,8.65116,-2.5656424,-6.7866077,2.2014637,-14.420662,8.054655,3.9368067,-3.0860002,-0.31901413,5.953329,-10.326689,-0.55713344,1.0114294,-1.3475417,-3.467334,2.8434951,-2.9480116,3.3044932,3.0199633,-2.4954119,-1.31652,9.6099615,-0.40871787,8.2773905,-3.9451427,2.4333825,-6.9105496,2.8972616,2.368842,-0.36097646,2.7575576,0.031289726,-2.238179,2.0992627,2.5374186,-4.792826,5.2384834,1.2646447,-2.4697614,-2.2042322,-3.3844252,4.5118823,2.3034716,-1.2905937,-5.4039326,1.6760776,-1.4471424,2.9500873,4.606181,-3.8449652,-6.872337,-0.030758385,0.85380626,-3.6592946,-0.8542774,0.8643603,-5.9904,-1.201373,3.6151156,1.188565,4.2650824,1.0851529,-0.4333635,2.8344114,6.818922,2.2618718,-0.9334791,-0.76742667,-5.292678,-3.2331302,-0.39498085,-2.3507469,-2.672331,3.7442832,-1.4448863,2.791222,0.48771498,-4.24738,-6.3438973,-2.864636,-0.9933999,-3.072951,1.7681407,1.9385248,3.2828946,0.74863553,0.9488301,0.1627863,-2.9186964,1.5705801,0.72350085,1.6311039,3.2984364,1.1312644,2.5015337,3.468579,4.8410444,-2.033131,1.1868579,-0.88512576,3.5755968,2.277779,3.6403987,1.152672,-0.32582358,1.3942746,0.66707695,2.7696612,2.612069,-0.6553594,-2.165981,1.3338552,1.2278942,1.4686905,2.4773378,-0.8471139,-3.1642566,1.3744341,-5.459074,-1.6695572,-2.5025935,1.1471865,-3.7750921,-4.3005724,-2.3314579,-2.863735,-3.132684,-0.8474853,-3.6182342,1.5203159,-2.2211907,-0.20787801,2.3149502,-0.76005155,0.013103803,0.8968982,3.3148322,0.07862573,middle_aged
-23.578794,19.62356,26.321115,14.4419565,-2.7777028,-11.250881,15.108931,-24.741549,-6.2354984,6.112014,-11.064965,-7.0432754,-4.198419,9.96198,-7.6930103,-2.459085,-3.398874,-5.953718,-6.841043,2.7396915,4.313574,-4.625273,5.9744606,-1.6334587,-6.784112,-5.090598,4.18755,1.4127073,-4.3758125,-4.7333207,4.1613216,4.092636,-9.553832,0.3788441,2.9931626,-2.7775998,-8.117915,-7.220224,-6.8789577,8.174709,4.4035406,-0.55380535,4.490178,-5.994612,4.495951,2.6893718,-3.452852,5.949751,1.6232301,7.0622883,-0.5178854,-3.0147748,-2.6185746,-0.043551236,-1.1152875,3.7738276,-0.7869349,-1.2504141,2.471959,-7.0815954,-3.4341633,2.638897,-1.22654,-2.473933,-1.0646402,-0.7343883,-1.4422799,-1.274403,1.7361753,4.888138,1.3485234,4.2270465,0.66001755,-1.7473398,-1.8622237,-2.1739993,-0.078903645,3.0993137,-1.771198,-2.156909,1.3346272,-0.7667574,-1.687898,2.6861517,-1.5322595,-0.6980975,0.8881534,-2.6652625,-2.327865,-3.6053371,-0.040514253,-0.89454156,-1.384494,0.42054355,-0.28048706,-0.49282765,3.7387176,-0.8570295,0.3391738,2.2001681,-1.2958688,2.177841,1.5063803,-1.9361328,-0.36814895,0.9533801,-0.51988757,0.72627014,-0.52864045,-0.99430823,-3.0347779,-0.54949063,1.8469503,2.1894636,-0.08124397,0.66920686,0.5713859,1.7046249,2.14492,-0.54332536,0.974877,-0.6866956,-0.9643184,-0.3406848,2.1191657,0.6256199,2.4977124,-1.1016824,2.2468596,-1.2487977,0.3671726,-0.9001185,-2.9704645,3.123132,1.9487697,-2.0483298,2.5645032,-1.3987786,0.117987104,2.3850021,-2.9626973,-1.7450874,2.3789873,-0.89312446,0.4219778,-3.1532984,1.0115632,1.7778225,1.4798515,-1.1159425,-0.6402362,-0.04169407,1.1713597,1.2527584,1.6918323,0.42356592,0.6501075,-1.9380708,-0.1523559,-0.66366136,senior
