,종합점수,주행,가격,거주성,품질,디자인,연비_y,복합연비,연료,연도,차급,브랜드,CO₂ 배출량
1371,8.7,8.9,7.7,9.2,8.8,9.6,7.9,12.0,가솔린,2023,경차,기아,136.0
1372,8.8,9.7,7.6,9.0,8.9,8.6,9.3,6.2,전기,2024,대형/프리미엄,현대,153.5
1373,8.5,8.5,9.1,8.7,8.6,8.0,8.2,14.9,디젤,2016,경차,기아,153.5
1374,8.7,8.9,8.7,8.7,8.5,9.0,8.2,11.3,가솔린,2020,경차,현대,144.5
1379,8.9,9.6,8.2,8.1,8.9,9.7,8.6,9.1,가솔린,2023,경차,메르세데스-벤츠,189.0
1381,8.5,8.7,9.0,8.0,8.2,8.2,8.8,14.1,가솔린,2014,경차,현대,113.0
1382,9.1,9.3,8.9,9.3,9.1,9.1,9.0,16.0,가솔린,2014,경차,현대,105.0
1388,9.2,10.0,7.7,10.0,10.0,10.0,7.3,7.7,가솔린,2021,경차,렉서스,226.0
1389,9.2,9.4,8.5,9.5,9.5,9.2,8.9,12.8,가솔린,2020,경차,렉서스,129.0
1390,8.8,9.2,8.8,9.3,8.8,8.7,8.1,11.9,디젤,2014,경차,현대,168.0
1391,9.0,10.0,10.0,8.0,8.0,10.0,8.0,7.6,가솔린,2020,경차,BMW,230.0
1398,8.8,9.9,7.9,9.6,7.4,9.1,9.2,3.9,전기,2019,대형/프리미엄,테슬라,153.5
1400,8.7,9.6,7.7,8.0,8.7,9.9,8.1,11.5,가솔린,2020,경차,메르세데스-벤츠,150.0
1401,7.1,8.8,7.4,7.2,7.7,7.5,6.0,3.1,전기,2024,대형/프리미엄,기아,153.5
1402,8.8,9.1,8.8,8.9,8.8,9.1,8.2,13.1,디젤,2016,경차,현대,147.0
1403,9.1,9.8,8.5,8.6,9.4,9.7,8.7,11.0,가솔린,2021,경차,BMW,154.0
1405,8.7,9.9,8.0,8.8,9.4,9.4,7.0,8.3,가솔린,2024,경차,BMW,206.0
1408,9.3,9.4,8.9,9.5,9.1,9.4,9.4,16.2,가솔린,2020,경차,기아,97.0
1409,8.8,9.6,7.9,9.4,9.6,9.1,7.3,8.0,가솔린,2014,경차,렉서스,226.0
1417,8.6,9.3,8.4,8.2,9.6,9.3,7.0,10.2,가솔린,2016,경차,렉서스,170.0
1418,8.3,9.1,8.8,8.1,8.1,8.8,6.7,12.8,가솔린,2015,경차,기아,153.5
1419,9.0,9.5,8.6,8.3,9.2,9.4,8.6,11.0,가솔린,2022,경차,BMW,154.0
1420,9.2,9.4,8.7,9.5,9.3,9.0,9.3,15.2,가솔린,2021,경차,현대,102.5
1424,9.0,9.7,9.3,9.7,9.4,9.1,6.7,8.7,가솔린,2023,경차,기아,199.0
1427,8.3,8.3,8.7,8.4,8.5,9.1,7.0,11.5,가솔린,2016,경차,기아,151.5
1428,8.7,9.9,8.0,8.8,9.4,9.4,7.0,8.3,가솔린,2024,경차,BMW,206.0
1429,8.8,10.0,9.1,9.4,10.0,9.9,4.4,7.6,가솔린,2014,경차,BMW,238.0
1430,8.3,8.4,8.9,8.0,8.2,8.8,7.8,13.3,가솔린,2014,경차,기아,123.0
1431,9.8,10.0,9.3,9.9,9.9,9.9,10.0,3.3,전기,2024,대형/프리미엄,BMW,153.5
1432,8.4,8.6,9.1,8.7,8.4,8.4,7.1,8.6,LPG,2019,경차,르노코리아,155.0
1434,9.3,9.4,8.9,9.4,9.2,9.3,9.4,16.2,가솔린,2017,경차,현대,97.0
1435,8.1,7.9,8.6,8.0,8.0,8.0,8.2,13.8,가솔린,2018,경차,르노코리아,120.0
1436,8.8,9.9,7.9,9.6,7.4,9.1,9.2,5.1,전기,2023,대형/프리미엄,테슬라,153.5
1438,8.6,8.8,8.6,9.1,8.4,9.1,7.4,11.0,가솔린,2017,경차,기아,152.0
1439,8.7,8.8,9.2,8.5,8.5,8.5,8.8,11.8,가솔린,2017,경차,기아,142.0
1440,8.9,9.3,8.2,9.2,9.5,9.5,7.5,7.9,가솔린,2023,경차,렉서스,220.0
1441,9.0,9.6,8.2,9.3,9.2,9.5,8.5,4.1,전기,2022,대형/프리미엄,메르세데스-벤츠,153.5
1442,8.8,9.1,8.2,9.0,8.9,8.8,8.5,11.6,가솔린,2014,경차,현대,151.0
1443,8.5,8.9,8.3,8.9,8.5,8.9,7.4,9.5,가솔린,2019,경차,현대,180.0
1445,8.9,9.7,7.9,8.2,9.3,9.9,8.6,11.0,디젤,2017,경차,BMW,183.0
1449,8.9,9.3,8.2,9.2,9.5,9.5,7.5,14.0,가솔린,2022,경차,렉서스,114.0
1450,8.5,8.5,9.1,6.8,9.0,9.6,7.9,10.6,가솔린,2014,경차,메르세데스-벤츠,166.0
1451,7.5,8.3,7.6,7.3,7.6,7.5,6.6,8.9,디젤,2015,경차,현대,204.5
1452,8.8,9.6,7.9,9.4,9.6,9.1,7.3,12.6,가솔린,2017,경차,렉서스,136.0
1453,9.1,9.6,8.5,9.0,9.4,9.6,8.6,9.8,가솔린,2023,경차,BMW,173.0
1454,8.8,9.6,8.9,8.2,9.0,9.6,7.8,9.3,가솔린,2019,경차,BMW,182.0
1458,9.1,9.6,8.8,9.0,8.8,9.0,9.3,96.2,전기,2024,대형/프리미엄,현대,153.5
1459,8.7,9.9,8.0,8.8,9.4,9.4,7.0,8.3,가솔린,2022,경차,BMW,206.0
1460,9.2,10.0,7.7,10.0,10.0,10.0,7.3,8.8,가솔린,2020,경차,렉서스,198.0
1462,8.3,9.6,7.9,7.8,9.1,9.4,6.2,10.7,가솔린,2022,경차,제네시스,158.0
1463,9.1,9.8,8.5,8.6,9.4,9.7,8.7,10.8,가솔린,2024,경차,BMW,155.0
1466,8.7,9.1,8.7,9.1,8.8,9.1,7.3,11.0,가솔린,2019,경차,현대,151.5
1467,8.8,9.4,6.9,9.3,9.3,9.8,8.0,14.6,디젤,2023,경차,BMW,121.0
1468,7.5,8.3,7.6,7.3,7.6,7.5,6.6,8.8,디젤,2022,경차,현대,212.5
1469,8.6,8.9,8.7,8.6,8.4,8.4,8.5,12.0,디젤,2018,경차,기아,145.0
1470,8.6,9.3,8.3,9.1,8.7,8.6,7.5,13.7,디젤,2023,경차,현대,137.0
1472,9.3,9.9,9.2,9.2,9.8,9.9,7.6,9.5,가솔린,2022,경차,BMW,181.0
1475,8.8,9.7,7.6,9.0,8.9,8.6,9.3,6.2,전기,2023,대형/프리미엄,현대,153.5
1476,8.9,9.1,8.7,9.0,8.7,8.8,9.2,17.0,가솔린,2017,경차,기아,92.5
1477,8.8,9.6,8.9,8.2,9.0,9.6,7.8,9.6,가솔린,2016,경차,BMW,185.0
1479,9.0,9.5,7.4,9.3,9.2,9.4,8.9,16.2,가솔린,2024,경차,현대,99.0
1483,8.8,9.6,7.9,9.4,9.6,9.1,7.3,9.5,가솔린,2014,경차,렉서스,185.0
1485,8.9,9.6,8.2,9.5,8.8,9.4,7.7,9.8,디젤,2023,경차,메르세데스-벤츠,199.0
1487,8.9,9.4,8.4,8.4,9.2,9.8,8.1,11.5,디젤,2018,경차,BMW,166.0
1488,8.6,8.9,8.7,8.6,8.4,8.4,8.5,12.0,디젤,2017,경차,기아,145.0
1489,8.5,9.2,8.2,9.2,9.0,9.4,6.0,13.1,디젤,2019,경차,제네시스,142.0
1490,9.0,9.8,8.2,8.6,9.4,9.9,7.9,10.9,디젤,2023,경차,BMW,181.0
1492,8.7,9.9,9.1,9.0,9.6,8.3,6.3,7.6,가솔린,2022,경차,BMW,225.0
1493,9.2,9.8,8.7,9.2,9.4,9.8,8.3,4.2,전기,2024,대형/프리미엄,BMW,153.5
1495,9.1,9.1,8.5,9.1,9.7,9.4,8.8,12.0,가솔린,2021,경차,렉서스,140.0
1496,9.1,9.6,8.8,9.0,8.8,9.0,9.3,93.7,전기,2021,대형/프리미엄,현대,153.5
1497,8.8,9.2,8.1,9.0,8.7,8.1,9.5,19.1,가솔린,2019,경차,현대,81.0
1499,8.5,8.7,9.0,8.0,8.2,8.2,8.8,14.1,가솔린,2015,경차,현대,122.0
1500,8.7,10.0,8.9,8.1,9.6,9.9,5.5,7.0,가솔린,2024,경차,BMW,248.0
1502,9.0,9.3,7.9,9.0,8.9,9.6,9.6,21.1,가솔린,2020,경차,현대,74.0
1504,8.9,9.6,8.2,8.1,8.9,9.7,8.6,9.5,가솔린,2021,경차,메르세데스-벤츠,153.5
1505,8.6,9.3,8.4,8.2,9.6,9.3,7.0,10.2,가솔린,2016,경차,렉서스,170.0
1507,9.1,9.1,8.5,9.1,9.7,9.4,8.8,12.0,가솔린,2019,경차,렉서스,140.0
1511,8.8,9.4,8.6,8.6,9.8,8.9,7.7,12.7,가솔린,2014,경차,렉서스,137.0
1513,8.9,9.6,8.2,8.1,8.9,9.7,8.6,13.9,디젤,2023,경차,메르세데스-벤츠,137.0
1514,8.6,8.8,8.6,9.1,8.4,9.1,7.4,11.1,가솔린,2018,경차,기아,151.0
1515,8.7,9.9,8.9,8.6,9.8,9.9,5.4,7.8,가솔린,2023,경차,BMW,222.0
1516,8.9,9.3,8.3,8.3,9.1,9.7,8.6,13.5,디젤,2016,경차,BMW,146.0
1518,8.8,9.6,8.9,8.2,9.0,9.6,7.8,12.0,가솔린,2014,경차,BMW,194.0
1520,8.6,9.0,8.3,8.9,8.6,7.7,9.1,17.4,가솔린,2018,경차,현대,89.5
1521,9.3,9.7,9.0,8.8,9.7,9.8,8.8,11.5,가솔린,2023,경차,BMW,145.0
1522,8.5,9.1,8.3,7.9,8.5,8.9,8.4,12.3,가솔린,2019,경차,현대,134.0
1523,8.5,9.5,8.3,8.5,8.8,7.2,9.0,5.3,전기,2022,대형/프리미엄,기아,153.5
1525,9.2,9.6,9.5,8.5,10.0,9.5,7.9,8.9,가솔린,2016,경차,렉서스,193.0
1526,8.7,8.8,9.2,8.5,8.5,8.5,8.8,0.0,디젤,2017,경차,기아,54.0
1527,9.0,9.5,8.8,8.6,9.1,9.5,8.7,13.3,디젤,2022,경차,BMW,143.0
1530,8.8,9.6,8.2,8.5,9.7,9.0,7.6,7.8,가솔린,2015,경차,메르세데스-벤츠,230.0
1531,9.2,9.8,8.2,9.2,9.6,9.7,8.5,10.0,디젤,2020,경차,BMW,195.0
1533,9.2,9.6,8.5,9.7,9.4,9.3,8.6,9.3,가솔린,2023,경차,제네시스,184.0
1537,9.1,9.4,7.6,9.6,9.5,9.6,9.1,17.1,가솔린,2024,경차,현대,87.0
1538,9.3,9.9,9.1,8.1,9.6,9.8,9.3,4.1,전기,2022,대형/프리미엄,BMW,153.5
1539,8.2,9.7,6.8,8.3,10.0,9.7,4.5,9.9,가솔린,2018,경차,렉서스,175.0
1540,8.6,9.5,9.0,8.7,9.1,8.5,7.1,6.3,기타,2016,대형/프리미엄,현대,153.5
1543,9.2,9.8,7.8,9.5,9.5,9.5,9.3,5.1,전기,2024,대형/프리미엄,제네시스,153.5
1544,9.1,9.6,8.8,8.9,9.2,9.2,9.0,13.5,디젤,2016,경차,BMW,146.0
1545,9.4,9.9,8.9,9.7,9.2,9.1,9.6,3.9,전기,2024,대형/프리미엄,메르세데스-벤츠,153.5
1546,8.8,8.9,9.1,8.1,8.3,9.5,8.6,13.4,가솔린,2023,경차,르노코리아,122.0
1548,8.4,8.5,8.2,7.2,8.0,8.9,9.5,17.3,디젤,2018,경차,르노코리아,107.0
1549,9.2,10.0,7.7,10.0,10.0,10.0,7.3,7.5,가솔린,2024,경차,렉서스,230.0
1551,8.6,8.8,8.6,9.1,8.4,9.1,7.4,11.1,가솔린,2019,경차,기아,151.0
1553,9.0,9.3,7.9,9.0,8.9,9.6,9.6,21.1,가솔린,2022,경차,현대,74.0
1555,8.2,9.8,8.1,8.8,8.7,9.8,4.3,7.1,가솔린,2021,경차,BMW,247.0
1556,9.3,9.8,7.9,9.7,9.6,9.0,9.7,3.8,전기,2023,대형/프리미엄,메르세데스-벤츠,153.5
1557,8.5,8.9,8.3,8.9,8.5,8.9,7.4,12.0,디젤,2018,경차,현대,149.0
1559,8.9,9.8,8.5,8.8,9.6,9.8,6.5,5.4,전기,2019,대형/프리미엄,BMW,153.5
1561,8.3,8.2,7.8,8.3,8.4,8.9,8.1,15.7,가솔린,2020,경차,기아,104.0
1570,8.9,9.3,8.2,9.2,9.5,9.5,7.5,9.6,가솔린,2024,경차,렉서스,175.0
1571,8.7,9.6,7.7,8.0,8.7,9.9,8.1,10.8,가솔린,2023,경차,메르세데스-벤츠,158.0
1573,8.7,9.0,8.0,9.0,8.8,9.1,8.6,11.4,가솔린,2015,경차,현대,153.5
1575,8.7,9.6,9.3,8.6,8.6,9.4,7.0,8.1,가솔린,2014,경차,BMW,220.0
1576,9.3,9.7,9.0,8.8,9.7,9.8,8.8,11.5,가솔린,2021,경차,BMW,145.0
1578,8.5,9.4,7.9,9.0,8.9,9.1,6.5,8.8,가솔린,2019,경차,제네시스,196.0
1580,8.5,9.2,8.2,9.2,9.0,9.4,6.0,12.1,디젤,2018,경차,제네시스,148.5
1582,8.7,8.8,8.7,9.2,8.4,9.3,7.8,11.6,가솔린,2021,경차,기아,144.5
1584,8.9,9.3,8.4,8.9,8.8,9.6,8.4,13.3,가솔린,2022,경차,르노코리아,122.0
1587,8.7,9.9,8.9,8.6,9.8,9.9,5.4,7.8,가솔린,2024,경차,BMW,222.0
1588,8.0,8.2,9.0,8.1,8.0,7.9,6.9,12.6,가솔린,2016,경차,르노코리아,138.0
1590,8.8,8.7,8.9,8.9,8.8,9.2,8.2,11.6,가솔린,2024,경차,르노코리아,143.0
1593,9.4,9.5,9.2,9.6,9.8,8.9,9.4,16.4,가솔린,2014,경차,렉서스,103.0
1597,8.4,8.8,8.5,8.9,8.4,8.9,7.2,10.3,디젤,2017,경차,기아,197.0
1598,9.3,9.6,8.6,9.6,9.3,9.4,9.5,17.1,가솔린,2024,경차,기아,91.0
1599,9.3,9.8,7.9,9.7,9.6,9.0,9.7,3.2,전기,2023,대형/프리미엄,메르세데스-벤츠,153.5
1600,8.8,9.8,9.4,7.9,8.8,9.6,7.0,9.4,가솔린,2016,경차,BMW,153.5
1601,8.9,9.4,8.7,7.7,8.5,10.0,9.4,14.2,전기,2019,경차,BMW,42.0
1602,8.7,9.1,8.7,9.3,8.8,8.8,7.3,11.1,가솔린,2021,경차,현대,147.5
1603,8.7,9.9,8.9,8.6,9.8,9.9,5.4,7.1,가솔린,2020,경차,BMW,243.0
1604,8.2,8.7,8.5,7.9,8.8,7.9,7.3,10.6,가솔린,2015,경차,르노코리아,166.0
1608,8.4,9.6,8.0,8.1,9.1,9.0,6.9,8.1,가솔린,2023,경차,BMW,213.0
1610,8.6,9.5,7.9,9.1,9.2,9.8,6.2,13.5,디젤,2021,경차,제네시스,141.0
1614,8.5,9.7,8.7,8.5,8.4,9.8,6.0,10.8,가솔린,2023,경차,기아,153.5
1615,9.0,9.2,8.0,8.9,8.7,9.7,9.5,19.1,가솔린,2023,경차,기아,81.0
1617,9.1,9.6,8.9,8.7,9.2,9.5,8.7,16.0,디젤,2015,경차,BMW,121.0
1618,9.5,9.7,9.4,9.1,9.6,9.7,9.4,13.1,디젤,2015,경차,메르세데스-벤츠,151.0
1619,9.2,9.3,8.8,9.4,9.1,9.3,9.6,16.2,가솔린,2018,경차,기아,97.0
1621,8.5,9.1,8.3,7.9,8.5,8.9,8.4,12.3,가솔린,2017,경차,현대,131.0
1622,8.7,9.3,7.8,8.6,8.9,9.6,8.2,12.4,디젤,2022,경차,메르세데스-벤츠,154.0
1623,9.1,9.3,8.9,9.3,9.1,9.1,9.0,16.0,가솔린,2015,경차,현대,105.0
1625,8.5,8.4,9.0,8.0,8.6,8.7,8.4,13.3,가솔린,2015,경차,기아,123.0
1627,8.0,8.2,7.7,6.9,7.4,8.4,9.6,18.5,디젤,2014,경차,르노코리아,103.0
1630,9.1,9.9,7.4,9.3,9.7,9.8,8.7,13.5,디젤,2023,경차,제네시스,141.0
1631,9.0,9.4,9.3,8.7,8.8,8.2,9.5,17.5,디젤,2015,경차,BMW,110.0
1632,9.0,9.8,8.2,8.6,9.4,9.9,7.9,10.0,디젤,2020,경차,BMW,194.0
1633,9.1,9.6,8.9,8.7,9.2,9.5,8.7,11.7,가솔린,2016,경차,BMW,150.0
1634,9.4,9.6,8.1,9.1,9.8,9.7,9.8,14.0,가솔린,2023,경차,렉서스,114.0
1637,8.0,8.1,8.3,7.9,8.0,7.9,7.5,12.6,가솔린,2014,경차,르노코리아,138.0
1641,8.2,9.5,8.1,7.3,8.9,9.6,5.9,10.4,가솔린,2018,경차,제네시스,158.5
1642,9.1,9.8,8.4,9.1,9.2,9.5,8.7,12.3,디젤,2016,경차,BMW,162.0
1645,7.5,9.0,7.7,7.7,8.2,7.6,7.0,3.1,전기,2022,대형/프리미엄,현대,153.5
1646,8.5,9.4,7.9,9.0,8.9,9.1,6.5,7.2,가솔린,2019,경차,제네시스,241.0
1648,9.3,9.7,9.0,8.8,9.7,9.8,8.8,11.5,가솔린,2022,경차,BMW,145.0
1650,9.0,9.2,8.0,8.9,8.7,9.7,9.5,19.1,가솔린,2020,경차,기아,81.0
1651,9.3,9.8,9.1,9.6,9.6,9.7,8.2,8.2,가솔린,2021,경차,BMW,211.0
1654,8.6,8.8,8.6,9.1,8.4,9.1,7.4,11.1,가솔린,2016,경차,기아,153.0
1655,8.6,8.8,8.8,8.5,8.7,7.1,9.7,19.5,가솔린,2018,경차,기아,79.0
1656,9.0,9.6,8.2,9.3,9.2,9.5,8.5,4.1,전기,2024,대형/프리미엄,메르세데스-벤츠,153.5
1658,9.6,9.9,8.3,9.8,9.8,9.6,10.0,3.7,전기,2024,대형/프리미엄,BMW,153.5
1660,8.9,9.3,8.2,9.2,9.5,9.5,7.5,17.0,가솔린,2019,경차,렉서스,93.0
1662,8.8,9.4,8.5,7.5,9.0,9.7,8.4,12.0,가솔린,2014,경차,BMW,144.0
1665,8.9,9.7,7.9,8.2,9.3,9.9,8.6,8.3,가솔린,2014,경차,BMW,214.0
1666,9.2,10.0,7.7,10.0,10.0,10.0,7.3,10.9,가솔린,2023,경차,렉서스,155.0
1670,7.1,8.8,7.4,7.2,7.7,7.5,6.0,3.1,전기,2023,대형/프리미엄,기아,153.5
1672,8.7,9.6,8.0,8.3,9.2,9.9,6.9,7.0,가솔린,2021,경차,메르세데스-벤츠,248.0
1673,9.0,10.0,8.5,9.5,10.0,10.0,6.0,6.7,가솔린,2018,경차,BMW,262.0
1674,9.6,9.9,8.3,9.8,9.8,9.6,10.0,3.9,전기,2022,대형/프리미엄,BMW,153.5
1676,9.0,9.7,8.0,9.5,9.0,9.4,8.8,5.1,전기,2021,대형/프리미엄,현대,153.5
1677,8.6,8.9,7.9,8.6,8.4,8.8,9.0,17.2,가솔린,2019,경차,기아,91.5
1679,8.4,8.8,8.5,8.9,8.4,8.9,7.2,10.9,디젤,2018,경차,기아,180.0
1681,8.5,8.6,9.3,8.9,8.5,8.3,7.6,8.4,LPG,2017,경차,기아,156.0
1682,8.8,9.1,9.3,8.6,8.8,7.8,9.1,14.0,가솔린,2018,경차,현대,113.5
1683,8.9,9.7,7.9,8.2,9.3,9.9,8.6,10.4,가솔린,2014,경차,BMW,169.0
1688,9.3,9.8,9.1,9.6,9.6,9.7,8.2,10.5,디젤,2022,경차,BMW,184.0
1691,8.3,9.6,7.9,7.8,9.1,9.4,6.2,11.2,가솔린,2023,경차,제네시스,150.0
1692,8.9,9.6,8.1,8.7,9.4,9.6,8.0,8.3,가솔린,2023,경차,메르세데스-벤츠,220.0
1693,8.2,8.9,7.6,8.7,8.2,8.8,6.9,10.0,디젤,2023,경차,현대,196.0
1694,9.2,9.6,8.1,9.5,9.3,9.8,8.8,10.6,디젤,2020,경차,메르세데스-벤츠,183.0
1695,8.8,9.5,9.2,8.9,9.0,9.2,7.2,12.2,가솔린,2021,경차,기아,135.5
1696,8.8,10.0,9.1,9.4,10.0,9.9,4.4,7.8,가솔린,2015,경차,BMW,228.0
1697,8.3,8.3,8.6,8.1,8.2,8.4,8.3,15.2,가솔린,2016,경차,기아,108.0
1698,9.2,9.3,8.1,9.6,9.3,9.7,9.2,13.5,가솔린,2024,경차,기아,121.0
1702,8.5,8.5,9.1,6.8,9.0,9.6,7.9,10.6,가솔린,2015,경차,메르세데스-벤츠,166.0
1704,8.8,9.1,8.7,9.1,8.8,9.1,8.1,12.9,디젤,2017,경차,기아,150.0
1705,9.1,9.1,8.5,9.1,9.7,9.4,8.8,9.3,가솔린,2017,경차,렉서스,186.0
1707,9.1,9.9,8.9,8.1,9.3,9.7,8.5,9.6,가솔린,2016,경차,BMW,185.0
1709,9.2,10.0,7.7,10.0,10.0,10.0,7.3,10.9,가솔린,2018,경차,렉서스,155.0
1710,9.0,9.1,8.1,9.2,8.9,9.6,9.3,14.8,가솔린,2023,경차,현대,109.0
1711,9.2,9.6,8.1,9.5,9.3,9.8,8.8,10.7,디젤,2021,경차,메르세데스-벤츠,181.0
1712,8.7,9.6,8.0,8.3,9.2,9.9,6.9,8.0,가솔린,2018,경차,메르세데스-벤츠,243.0
1713,8.4,8.3,8.4,8.2,8.3,8.7,8.3,14.7,가솔린,2017,경차,기아,106.0
1715,8.9,9.2,8.8,9.4,9.1,9.0,7.7,11.3,디젤,2018,경차,현대,162.5
1716,9.2,10.0,7.7,10.0,10.0,10.0,7.3,7.5,가솔린,2021,경차,렉서스,230.0
1720,9.2,9.6,8.1,9.5,9.3,9.8,8.8,8.0,가솔린,2024,경차,메르세데스-벤츠,216.0
1721,8.8,9.1,8.7,9.1,8.8,9.1,8.1,12.9,디젤,2015,경차,기아,150.0
1722,8.1,8.7,9.0,7.7,7.8,6.5,8.9,5.3,전기,2023,대형/프리미엄,기아,153.5
1723,8.2,8.8,8.6,8.8,8.2,7.4,7.6,77.1,전기,2015,대형/프리미엄,현대,153.5
1724,8.7,9.8,7.4,8.4,9.2,10.0,7.2,6.5,가솔린,2024,경차,메르세데스-벤츠,271.0
1725,9.3,9.9,9.1,8.1,9.6,9.8,9.3,4.6,전기,2022,대형/프리미엄,BMW,153.5
1726,8.9,9.4,8.4,8.4,9.2,9.8,8.1,9.5,가솔린,2020,경차,BMW,181.0
1728,8.8,9.9,7.9,9.6,7.4,9.1,9.2,4.3,전기,2021,대형/프리미엄,테슬라,153.5
1731,8.9,9.6,8.2,8.1,8.9,9.7,8.6,13.0,디젤,2020,경차,메르세데스-벤츠,146.0
1732,8.2,9.7,6.8,8.3,10.0,9.7,4.5,9.9,가솔린,2019,경차,렉서스,175.0
1733,8.4,8.8,8.3,9.0,8.5,9.0,7.1,11.3,디젤,2020,경차,기아,171.0
1734,9.0,9.7,8.6,9.4,9.1,9.3,7.9,13.7,디젤,2015,경차,BMW,145.0
1735,9.3,9.9,9.1,8.1,9.6,9.8,9.3,4.6,전기,2024,대형/프리미엄,BMW,153.5
1741,8.5,9.3,7.7,7.7,8.9,9.4,8.2,13.0,가솔린,2017,경차,현대,127.0
1742,9.1,9.6,8.9,8.6,9.4,9.1,9.0,15.5,디젤,2015,경차,BMW,61.0
1744,9.1,9.6,8.6,8.6,9.5,9.8,8.6,15.6,디젤,2014,경차,메르세데스-벤츠,126.0
1746,8.4,8.8,8.3,9.0,8.5,9.0,7.1,10.3,디젤,2020,경차,기아,189.0
1747,9.1,9.7,8.6,8.8,9.1,9.1,9.3,5.4,전기,2019,대형/프리미엄,기아,153.5
1748,9.0,9.3,8.9,9.5,9.1,9.4,8.0,11.4,가솔린,2024,경차,기아,144.0
1749,8.7,9.2,8.4,8.2,8.9,9.4,8.1,16.2,디젤,2015,경차,메르세데스-벤츠,120.0
1750,9.0,9.5,8.8,8.6,9.1,9.5,8.7,9.8,가솔린,2021,경차,BMW,175.0
1751,8.6,8.8,8.6,8.5,8.2,9.0,8.6,12.0,디젤,2017,경차,현대,145.0
1755,8.9,9.7,7.9,8.3,9.0,9.9,8.7,10.0,가솔린,2021,경차,현대,170.0
1757,8.6,9.5,9.0,8.7,9.1,8.5,7.1,6.3,기타,2017,대형/프리미엄,현대,153.5
1759,9.4,9.5,9.2,9.6,9.8,8.9,9.4,16.4,가솔린,2016,경차,렉서스,103.0
1761,8.9,9.3,8.2,9.2,9.5,9.5,7.5,8.8,가솔린,2019,경차,렉서스,198.0
1762,8.8,9.6,8.9,8.2,9.0,9.6,7.8,9.6,가솔린,2015,경차,BMW,185.0
1763,8.9,9.4,8.8,9.4,9.2,9.4,6.9,8.9,가솔린,2014,경차,현대,201.0
1769,8.6,8.8,8.5,9.0,8.6,8.3,8.3,13.2,가솔린,2023,경차,현대,123.0
1771,9.1,9.6,8.8,8.9,9.2,9.2,9.0,11.5,디젤,2017,경차,BMW,174.0
1778,8.1,8.7,9.0,7.7,7.8,6.5,8.9,5.3,전기,2024,대형/프리미엄,기아,153.5
1779,8.9,9.1,8.7,9.0,8.7,8.8,9.2,17.0,가솔린,2016,경차,기아,92.5
1783,8.6,9.2,8.5,7.8,8.7,9.7,8.1,16.6,디젤,2014,경차,메르세데스-벤츠,116.0
