속도,고도,교류_컴프레서,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압히터,교류_내부_온도_전선,교류_외부_온도,배터리_관리_시스템_배터리_냉각기_상태,배터리_관리_시스템_배터리_냉각수_입구_온도,배터리_관리_시스템_배터리_밸브_모드,배터리_관리_시스템_베터리_밸브_피드백,배터리_관리_시스템_배터리_밸브_요구_사항,배터리_관리_시스템_고전압_팩_전류,배터리_관리_시스템_고전압_팩_전압,배터리_관리_시스템_전동식워터펌프속도,배터리_관리_시스템_전력전자_밸브_피드백,배터리_관리_시스템_전력전자_밸브_요구_사항,배터리_관리_시스템_온도01,배터리_관리_시스템_온도02,배터리_관리_시스템_온도03,배터리_관리_시스템_온도04,배터리_관리_시스템_온도05,클러스터_주행거리,마이크로컨트롤_유닛_모터_속도,마이크로컨트롤_유닛_모터_토크_실제,차량제어기_브레이크_스위치,motor_speed,pack_current,decel,regen,regen_event
73.3,53.29999924,1,9.2,7.5,0,25.5,29.5,0,33,0,0,0,89.1,367.7,1040,0,0,32,32,32,32,33,13931,6920,31.8,0,73.32068028,89.1,0,0,0
73.3,53.29999924,1,9.2,7.5,0,25.5,29.5,0,33,0,0,0,87.4,367.3,1020,0,0,32,33,32,32,33,13931,7006,39.5,0,73.32068028,87.4,0,0,0
73.3,53.29999924,1,9.0,7.5,0,25.5,29.5,0,33,0,0,0,84.1,367.3,1020,0,0,32,32,32,32,33,13931,7052,36.4,0,73.32068028,84.1,0,0,0
73.3,53.29999924,1,9.0,7.5,0,25.5,29.5,0,33,0,0,0,84.5,367.2,1000,0,0,32,33,32,32,33,13931,7066,36.2,0,73.32068028,84.5,0,0,0
73.3,53.29999924,1,9.0,7.5,0,25.5,29.5,0,33,0,0,0,84.1,367.4,1020,0,0,32,33,32,32,33,13931,7057,38.1,0,73.32068028,84.1,0,0,0
73.3,53.29999924,1,9.0,7.5,0,25.5,29.5,0,33,0,0,0,88.0,367.2,1020,0,0,32,33,32,32,33,13931,7000,39.6,0,73.32068028,88.0,0,0,0
73.3,53.29999924,1,9.0,7.5,0,25.5,29.5,0,33,0,0,0,103.9,366.8,1020,0,0,32,33,32,32,33,13931,6945,45.6,0,73.32068028,103.9,0,0,0
71.7,66.80000305,1,9.0,7.5,0,25.5,30.0,0,33,0,0,0,103.7,366.5,1020,0,0,32,33,32,32,33,13931,6897,48.6,0,71.74648311,103.7,0,0,0
71.7,66.80000305,1,9.0,7.5,0,25.5,30.0,0,33,0,0,0,103.3,366.4,1020,0,0,32,32,32,32,33,13931,6855,51.3,0,71.74648311,103.3,0,0,0
71.0,59.09999847,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,80.1,366.7,1020,0,0,32,32,32,32,33,13931,6796,35.4,0,70.96863943,80.1,0,0,0
70.0,59.79999924,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,61.7,367.5,1020,0,0,32,33,32,32,33,13931,6673,23.1,0,70.00559859,61.7,0,0,0
70.0,59.79999924,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,53.6,367.9,1020,0,0,32,33,32,32,33,13931,6514,-1.0,0,70.00559859,53.6,0,0,0
67.1,61.59999847,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,15.6,368.9,1020,0,0,32,33,32,32,33,13931,6306,-0.3,0,67.09795915,15.6,0,0,0
67.1,61.59999847,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,24.5,369.2,1020,0,0,32,33,32,32,33,13931,6156,17.0,0,67.09795915,24.5,0,0,0
65.2,61.40000153,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,40.8,368.5,1020,0,0,32,33,32,32,33,13931,6102,17.7,0,65.22744226,40.8,0,0,0
62.3,62.29999924,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,-37.0,370.0,1000,0,0,32,33,32,32,33,13931,5899,-24.9,0,62.31980283,-37.0,0,1,0
62.3,62.29999924,1,9.2,7.5,0,25.5,30.0,0,33,0,0,0,-36.5,370.5,1020,0,0,32,33,32,32,33,13931,5663,-24.5,0,62.31980283,-36.5,0,1,0
60.6,62.79999924,1,9.4,7.5,0,25.5,30.0,0,33,0,0,0,-45.6,371.0,1020,0,0,32,33,32,32,33,13931,5473,-35.4,0,60.61595915,-45.6,0,1,0
58.6,62.79999924,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,-39.1,371.1,1020,0,0,32,33,32,32,33,13931,5208,-31.1,0,58.63431972,-39.1,0,1,0
56.1,62.70000076,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,-40.6,371.0,1020,0,0,32,33,32,32,33,13931,5012,-26.1,0,56.13411901,-40.6,0,1,0
54.5,62.29999924,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,-32.7,370.9,1020,0,0,32,33,32,32,33,13931,4844,-10.1,0,54.54140141,-32.7,0,1,0
49.4,61.70000076,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,-2.6,370.3,1020,0,0,32,33,32,32,33,13931,4690,-7.9,0,49.35579929,-2.6,0,1,0
47.9,61.59999847,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,11.0,369.5,1020,0,0,32,33,32,32,33,13931,4656,15.4,0,47.89272113,11.0,0,0,0
47.9,61.59999847,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,24.9,369.2,1020,0,0,32,33,32,32,33,13931,4643,16.7,0,47.89272113,24.9,0,0,0
48.3,61.29999924,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,42.6,368.7,1020,0,0,32,33,32,32,33,13931,4711,35.6,0,48.30015986,42.6,0,0,0
48.3,61.20000076,1,9.4,7.5,0,25.5,30.5,0,33,0,0,0,68.3,368.0,1020,0,0,32,33,32,32,33,13931,4711,35.6,0,48.28163943,68.3,0,0,0
48.7,61.20000076,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,63.8,368.1,1020,0,0,32,33,32,32,33,13932,4840,44.2,0,48.65204085,63.8,0,0,0
50.2,61.09999847,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,65.2,368.1,1020,0,0,32,33,32,32,33,13932,4941,39.8,0,50.17068028,65.2,0,0,0
51.5,60.79999924,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,60.4,368.0,1020,0,0,32,33,32,32,33,13932,5066,35.5,0,51.50411901,60.4,0,0,0
53.5,60.79999924,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,63.1,367.9,1020,0,0,32,33,32,32,33,13932,5117,37.3,0,53.46724155,63.1,0,0,0
53.5,60.79999924,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,91.3,366.8,1020,0,0,32,33,32,32,33,13932,5252,55.0,0,53.46724155,91.3,0,0,0
54.8,60.5,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,88.9,367.0,1020,0,0,32,33,32,32,33,13932,5432,50.8,0,54.83772113,88.9,0,0,0
56.0,60.40000153,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,90.4,366.9,1020,0,0,32,33,32,32,33,13932,5572,49.5,0,56.023,90.4,0,0,0
57.3,60.29999924,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,66.6,367.5,1020,0,0,32,33,32,32,33,13932,5696,39.8,0,57.31940141,66.6,0,0,0
60.2,60.40000153,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,24.6,368.2,1020,0,0,32,33,32,32,33,13932,5759,24.1,0,60.17148311,24.6,0,0,0
60.2,60.40000153,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,10.0,369.0,1020,0,0,32,33,32,32,33,13932,5730,3.1,0,60.17148311,10.0,0,0,0
59.4,60.40000153,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,9.3,369.2,1020,0,0,32,33,32,32,33,13932,5675,0.0,0,59.43068028,9.3,0,0,0
58.8,58.70000076,1,9.2,7.5,0,25.5,30.5,0,33,0,0,0,13.0,369.2,1020,0,0,32,33,32,32,33,13932,5630,0.1,0,58.78247958,13.0,0,0,0
58.4,58.59999847,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,-16.1,370.4,1020,0,0,32,33,32,32,33,13932,5556,-5.6,0,58.44911901,-16.1,0,1,0
56.7,58.0,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,-10.4,370.1,1020,0,0,32,33,32,32,33,13932,5544,-19.6,0,56.67120071,-10.4,0,1,0
56.7,58.0,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,12.0,369.1,1020,0,0,32,33,32,32,33,13932,5474,4.4,0,56.67120071,12.0,0,0,0
56.8,57.09999847,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,33.9,368.8,1020,0,0,32,33,32,32,33,13932,5544,13.6,0,56.78231972,33.9,0,0,0
57.6,58.0,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,3.5,369.4,1020,0,0,32,33,32,32,33,13932,5512,-1.8,0,57.56015986,3.5,0,0,0
57.6,57.79999924,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,-6.6,370.0,1020,0,0,32,33,32,32,33,13932,5505,-7.8,0,57.56015986,-6.6,0,1,0
57.5,57.59999847,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,7.8,368.9,1020,0,0,32,33,32,32,33,13932,5460,0.0,0,57.50459859,7.8,0,0,0
57.5,56.90000153,1,9.2,7.5,0,25.5,31.0,0,33,0,0,0,-5.5,370.3,1020,0,0,32,33,32,32,33,13932,5443,-9.1,0,57.52311901,-5.5,0,1,0
