속도,고도,교류_컴프레서,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압히터,교류_내부_온도_전선,교류_외부_온도,배터리_관리_시스템_배터리_냉각기_상태,배터리_관리_시스템_배터리_냉각수_입구_온도,배터리_관리_시스템_배터리_밸브_모드,배터리_관리_시스템_베터리_밸브_피드백,배터리_관리_시스템_배터리_밸브_요구_사항,배터리_관리_시스템_고전압_팩_전류,배터리_관리_시스템_고전압_팩_전압,배터리_관리_시스템_전동식워터펌프속도,배터리_관리_시스템_전력전자_밸브_피드백,배터리_관리_시스템_전력전자_밸브_요구_사항,배터리_관리_시스템_온도01,배터리_관리_시스템_온도02,배터리_관리_시스템_온도03,배터리_관리_시스템_온도04,배터리_관리_시스템_온도05,클러스터_주행거리,마이크로컨트롤_유닛_모터_속도,마이크로컨트롤_유닛_모터_토크_실제,차량제어기_브레이크_스위치
7.611720247,40.79999924,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,2.1,367.2,1240,0,0,33,34,33,34,34,13945,368,-40.6,1
4.074400088,40.79999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,2.7,367.1,1240,0,0,33,34,33,34,34,13945,122,-12.0,1
2.889119894,40.5,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,7.7,366.9,1240,0,0,33,34,33,34,34,13945,391,47.3,0
4.241079929,40.40000153,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,14.0,366.8,1240,0,0,33,34,33,34,34,13945,586,59.2,0
4.241079929,40.40000153,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,15.8,366.7,1240,0,0,33,34,33,34,34,13945,586,59.2,0
4.241079929,40.40000153,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,18.0,366.6,1240,0,0,33,34,33,34,34,13945,962,45.5,0
12.70472025,40.09999847,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,33.1,366.3,1240,0,0,33,34,33,34,34,13945,1145,64.5,0
12.70472025,40.09999847,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,42.4,365.9,1240,0,0,33,34,33,34,34,13945,1430,85.0,0
14.50115986,40.0,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,17.1,366.3,1240,0,0,33,34,33,34,34,13945,1685,43.6,0
16.76060035,39.79999924,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,-6.3,367.3,1240,0,0,33,34,33,34,34,13945,1663,-20.5,1
17.46436057,39.5,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,-7.5,367.3,1240,0,0,33,34,33,34,34,13945,1497,-25.9,1
15.98276021,39.59999847,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,-7.5,367.4,1240,0,0,33,34,33,34,34,13945,1228,-32.3,1
11.112,39.59999847,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,-3.7,367.3,1240,0,0,33,34,33,34,34,13945,891,-33.5,1
11.112,39.59999847,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,-0.3,367.2,1240,0,0,33,34,33,34,34,13945,567,-21.0,1
5.130039965,39.59999847,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,6.0,367.0,1260,0,0,33,34,33,34,34,13945,415,18.7,1
3.315079929,39.70000076,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,4.3,366.9,1260,0,0,33,34,33,34,34,13945,339,-3.9,1
2.852079929,39.70000076,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,20.5,366.6,1260,0,0,33,34,33,34,34,13945,475,115.5,0
3.889199823,40.09999847,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,29.9,366.3,1260,0,0,33,34,33,34,34,13945,793,102.0,0
3.889199823,40.09999847,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,18.1,366.6,1260,0,0,33,34,33,34,34,13945,887,-1.0,0
8.500680283,40.20000076,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,3.3,367.0,1260,0,0,33,34,33,34,34,13945,744,1.9,0
8.148800177,40.29999924,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,3.6,367.0,1260,0,0,33,34,33,34,34,13945,593,4.9,1
4.426280194,40.40000153,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,5.9,367.0,1260,0,0,33,34,33,34,34,13945,527,52.9,0
4.315159859,40.29999924,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,14.5,366.7,1260,0,0,33,34,33,34,34,13945,578,47.1,0
4.315159859,40.29999924,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,10.2,366.8,1260,0,0,33,34,33,34,34,13945,605,31.9,0
3.926239788,40.20000076,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,7.0,366.8,1260,0,0,33,34,33,34,34,13945,623,14.0,0
4.389239788,40.09999847,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,6.0,366.9,1260,0,0,33,34,33,34,34,13945,608,8.7,0
5.648599912,40.0,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,4.8,367.0,1260,0,0,33,34,33,34,34,13945,585,9.3,1
5.648599912,40.0,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,5.7,367.0,1260,0,0,33,34,33,34,34,13945,512,18.4,1
1.722360013,39.70000076,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,22.7,366.5,1260,0,0,33,34,33,34,34,13945,778,75.8,0
1.722360013,39.70000076,1,10.2,7.5,0,27.0,34.0,0,34,0,0,0,10.8,366.8,1260,0,0,33,34,33,34,34,13945,822,10.6,0
8.685880106,39.59999847,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,4.1,367.0,1260,0,0,33,34,33,34,34,13945,822,10.6,0
8.685880106,39.59999847,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,3.4,367.0,1260,0,0,33,34,33,34,34,13945,727,1.3,1
6.389400088,39.29999924,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,3.9,367.0,1260,0,0,33,34,33,34,34,13945,658,3.1,1
6.389400088,39.29999924,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,4.6,367.0,1260,0,0,33,34,33,34,34,13945,414,9.3,1
3.500279974,39.29999924,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,4.1,367.0,1280,0,0,33,34,33,34,34,13945,137,23.9,1
1.907559947,39.5,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,2.8,367.0,1260,0,0,33,34,33,34,34,13945,-9,7.2,1
2.185359903,39.40000153,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,2.4,367.1,1220,0,0,33,34,33,34,34,13945,0,0.0,0
